credito_id,cliente_id,fecha_desembolso,producto_credito,monto_credito,plazo_meses,tasa_interes_mensual,valor_cuota_pactada,canal_originacion,score_interno_originacion,relacion_cuota_ingreso,politica_aprobacion,estado_credito_operativo,tasa_outlier,mora_30,max_dias_mora_6m,pct_pagadas_tiempo,n_cuotas_con_mora,fecha_registro,departamento,ciudad,edad,genero,estrato,nivel_educativo,ocupacion,ingreso_mensual_estimado,canal_adquisicion,score_externo,tiene_producto_ahorro,numero_dependientes,dispositivo_principal,email_hash,score_externo_nulo,edad_sospechosa,total_eventos,dias_activo,logins,pagos_iniciados,pagos_exitosos,pagos_fallidos,consultas_saldo,simulaciones_credito,solicitudes_soporte,pct_exitosos,pct_abandonados,sesion_promedio_seg,tasa_conversion_pago,prob_mora,banda_riesgo
CR000066,CL00062,2025-12-17,Avance de nómina,700000,9,0.0229,87000,App,870,0.0361,Automática,Activo,0,0,0,1.0,0,2025-04-09,Bogotá D.C.,Bogotá,34,F,4,Posgrado,Independiente,2410000.0,App orgánico,625.0,True,0,iOS,hash_591121,0,0,8,181,2,0,2,0,0,1,2,0.625,0.125,130.5,0.0,0.3026160724642615,"Medio
(15-35%)"
CR000067,CL00063,2023-08-08,Crédito consumo digital,2150000,12,0.0305,217000,App,748,0.0702,Automática,Mora moderada,0,0,0,1.0,0,2023-02-04,Bogotá D.C.,Bogotá,25,F,2,Sin información,Empleado,3090000.0,Call center,487.0,False,3,iOS,hash_547244,0,0,9,1016,5,2,1,0,1,0,0,1.0,0.0,200.22222222222223,0.5,0.4465449134728502,"Alto
(35-60%)"
CR000068,CL00064,2025-08-03,Crédito libre inversión,7800000,12,0.0309,788000,App,808,0.2765,Automática,Mora severa,0,1,64,0.8333333333333334,1,2024-01-30,Valle del Cauca,Cali,24,M,4,Universitario,Independiente,2850000.0,Call center,528.0,False,2,Android,hash_457546,0,0,9,699,5,2,1,0,0,0,1,0.7777777777777778,0.1111111111111111,144.0,0.5,0.6885000046631359,"Muy alto
(> 60%)"
CR000070,CL00065,2025-04-08,Crédito consumo digital,5500000,3,0.0355,1965000,App,900,0.3124,Automática,Mora severa,0,1,88,0.6666666666666666,1,2024-02-07,Bogotá D.C.,Bogotá,44,M,2,Bachiller,Empleado,6290000.0,Campaña digital,732.0,True,3,Web,hash_359438,0,0,16,758,2,3,3,2,5,0,1,0.75,0.0625,186.6875,1.0,0.17768914291059343,"Medio
(15-35%)"
CR000071,CL00067,2025-07-07,Crédito consumo digital,2800000,9,0.024,350000,Aliado,900,0.0882,Automática,Finalizado,0,0,19,0.8333333333333334,1,2024-12-27,Bogotá D.C.,Bogotá,35,F,2,Técnico/Tecnólogo,Microempresario,3970000.0,Campaña digital,728.0,False,0,Android,hash_637970,0,0,12,380,3,2,1,1,4,0,0,0.9166666666666666,0.0,194.91666666666663,0.5,0.14522258761648776,"Bajo
(< 15%)"
CR000072,CL00067,2025-01-16,Crédito consumo digital,2600000,6,0.0301,480000,Aliado,900,0.1209,Automática,Finalizado,0,0,0,1.0,0,2024-12-27,Bogotá D.C.,Bogotá,35,F,2,Técnico/Tecnólogo,Microempresario,3970000.0,Campaña digital,728.0,False,0,Android,hash_637970,0,0,12,380,3,2,1,1,4,0,0,0.9166666666666666,0.0,194.91666666666663,0.5,0.14507618828453603,"Bajo
(< 15%)"
CR000073,CL00068,2024-10-03,Crédito consumo digital,3200000,12,0.0333,328000,Call center,900,0.0682,Automática,Finalizado,0,0,0,1.0,0,2024-03-24,Antioquia,Medellín,46,M,5,Universitario,Empleado,4810000.0,App orgánico,739.0,True,2,Android,hash_328931,0,0,14,656,3,2,2,0,4,1,2,0.8571428571428571,0.0,154.64285714285714,1.0,0.10872162226279808,"Bajo
(< 15%)"
CR000074,CL00069,2024-05-11,Crédito libre inversión,2900000,6,0.0266,529000,Aliado,754,0.258,Automática,Finalizado,0,0,18,0.8333333333333334,1,2023-05-20,Antioquia,Medellín,40,M,2,Universitario,Estudiante,2050000.0,Call center,500.0,False,1,Android,hash_835226,0,0,10,850,5,2,1,0,1,0,0,1.0,0.0,167.3,0.5,0.6510777002052294,"Muy alto
(> 60%)"
CR000075,CL00072,2025-08-31,Crédito libre inversión,3350000,9,0.0259,422000,App,889,0.1796,Automática,Activo,0,0,0,1.0,0,2025-07-22,Bolívar,Cartagena,51,F,2,Técnico/Tecnólogo,Microempresario,2350000.0,Campaña digital,657.0,False,2,iOS,hash_177525,0,0,8,172,3,2,1,0,2,0,0,0.875,0.125,153.75,0.5,0.2385606580718325,"Medio
(15-35%)"
CR000076,CL00073,2026-01-07,Avance de nómina,800000,12,0.0265,79000,Web,844,1.2,Automática,Mora moderada,0,1,54,0.0,3,2023-08-27,Bogotá D.C.,Bogotá,36,M,1,Técnico/Tecnólogo,Independiente,2040000.0,App orgánico,543.0,True,1,iOS,hash_992015,0,0,11,554,2,0,0,2,4,1,2,0.6363636363636364,0.0,123.54545454545456,0.0,0.5485152823515143,"Alto
(35-60%)"
CR000077,CL00074,2025-06-24,Crédito consumo digital,4300000,9,0.0383,574000,Call center,900,0.0939,Automática,Finalizado,0,0,0,1.0,0,2025-09-05,Bogotá D.C.,Bogotá,52,F,3,Bachiller,Empleado,6110000.0,Aliado comercial,758.0,False,0,Android,hash_591830,0,0,8,164,3,1,0,0,3,0,1,0.75,0.125,181.625,0.0,0.10877156987647563,"Bajo
(< 15%)"
CR000078,CL00075,2026-01-08,Crédito consumo digital,1400000,6,0.0293,258000,Call center,880,0.0733,Automática,Activo,0,0,0,0.75,0,2025-01-26,Antioquia,Medellín,19,F,3,Universitario,Empleado,3520000.0,Campaña digital,588.0,True,0,Android,hash_457820,0,0,6,347,2,0,1,1,0,1,0,0.8333333333333334,0.0,148.83333333333334,0.0,0.32128501884336935,"Medio
(15-35%)"
CR000079,CL00076,2024-10-22,Microcrédito,900000,12,0.0306,91000,App,810,0.0384,Automática,Mora moderada,0,0,17,0.6666666666666666,2,2024-07-27,Bogotá D.C.,Bogotá,44,F,4,Universitario,Independiente,2370000.0,Referido,592.0,True,2,Android,hash_279689,0,0,10,616,2,2,2,0,4,0,0,0.8,0.2,192.7,1.0,0.4155846841422672,"Alto
(35-60%)"
CR000080,CL00077,2025-05-15,Crédito consumo digital,650000,6,0.0277,119000,App,725,0.0613,Automática,Mora severa,0,1,76,0.8333333333333334,1,2026-01-13,Antioquia,Medellín,37,F,4,Bachiller,Microempresario,1940000.0,Campaña digital,580.0,True,3,Android,hash_317516,0,0,10,72,5,0,2,0,3,0,0,0.9,0.1,134.6,0.0,0.5478989922239382,"Alto
(35-60%)"
CR000081,CL00077,2025-08-25,Avance de nómina,1000000,12,0.0296,100000,App,870,0.0515,Automática,Activo,0,0,0,1.0,0,2026-01-13,Antioquia,Medellín,37,F,4,Bachiller,Microempresario,1940000.0,Campaña digital,580.0,True,3,Android,hash_317516,0,0,10,72,5,0,2,0,3,0,0,0.9,0.1,134.6,0.0,0.39905962437431425,"Alto
(35-60%)"
CR000082,CL00078,2025-11-06,Crédito consumo digital,1850000,6,0.0227,333000,Aliado,900,0.1041,Automática,Activo,0,0,1,0.6666666666666666,1,2025-04-27,Cundinamarca,Soacha,33,F,2,Técnico/Tecnólogo,Empleado,3200000.0,Call center,622.0,True,3,Android,hash_435064,0,0,10,299,2,3,2,0,1,0,2,0.6,0.2,156.3,0.6666666666666666,0.2559275347484593,"Medio
(15-35%)"
CR000083,CL00079,2025-08-17,Microcrédito,600000,6,0.0343,112000,App,832,0.0457,Automática,Finalizado,0,0,0,1.0,0,2023-12-29,Atlántico,Barranquilla,37,M,2,Técnico/Tecnólogo,Pensionado,2450000.0,Campaña digital,501.0,True,1,Android,hash_112306,0,0,11,665,5,0,0,0,4,1,1,0.7272727272727273,0.1818181818181818,194.54545454545453,0.0,0.364541995423034,"Alto
(35-60%)"
CR000085,CL00081,2025-12-29,Crédito consumo digital,1450000,12,0.0388,153000,App,608,0.0827,Manual,Activo,0,0,1,0.75,1,2023-11-05,Bolívar,Cartagena,34,F,3,Universitario,Independiente,1850000.0,App orgánico,588.0,False,0,iOS,hash_768958,1,0,9,837,2,1,2,0,4,0,0,1.0,0.0,122.0,2.0,0.4208230506621551,"Alto
(35-60%)"
CR000086,CL00082,2023-06-24,Crédito libre inversión,5550000,9,0.0304,714000,App,846,0.2412,Automática,Mora severa,0,1,70,0.8333333333333334,1,2023-06-04,Bogotá D.C.,Bogotá,40,M,5,Sin información,Empleado,2960000.0,Aliado comercial,594.0,False,2,Android,hash_961641,0,0,9,891,1,1,3,0,3,1,0,0.7777777777777778,0.2222222222222222,103.11111111111111,3.0,0.5536131144863038,"Alto
(35-60%)"
CR000087,CL00083,2025-12-01,Crédito libre inversión,2350000,6,0.0254,427000,Aliado,759,0.1787,Automática,Activo,0,0,1,0.6,1,2025-08-01,Antioquia,Medellín,51,M,4,Bachiller,Empleado,2390000.0,Call center,522.0,True,0,iOS,hash_927679,0,0,9,229,4,2,2,0,1,0,0,0.8888888888888888,0.1111111111111111,135.44444444444446,1.0,0.5083247801001223,"Alto
(35-60%)"
CR000088,CL00086,2025-06-13,Crédito libre inversión,4050000,3,0.0306,1433000,Call center,675,0.549,Manual,Finalizado,0,0,14,0.6666666666666666,1,2025-12-22,Antioquia,Medellín,31,M,2,Bachiller,Empleado,2610000.0,Campaña digital,425.0,False,2,iOS,hash_261081,0,0,15,114,7,2,1,0,4,0,1,0.8,0.1333333333333333,139.86666666666667,0.5,0.6098222907177603,"Muy alto
(> 60%)"
CR000089,CL00088,2025-07-04,Crédito consumo digital,1100000,6,0.0284,202000,App,863,0.1074,Automática,Finalizado,0,0,15,0.5,3,2024-09-25,Tolima,Ibagué,39,F,1,Universitario,Independiente,1880000.0,App orgánico,507.0,False,0,Android,hash_666605,0,0,14,495,4,3,1,0,3,0,2,0.6428571428571429,0.2142857142857142,102.78571428571428,0.3333333333333333,0.4149577071677913,"Alto
(35-60%)"
CR000090,CL00089,2025-12-13,Crédito consumo digital,1600000,3,0.0282,564000,App,617,0.5127,Manual,Finalizado,0,0,28,0.3333333333333333,2,2025-11-10,Antioquia,Medellín,31,M,3,Técnico/Tecnólogo,Desempleado,1100000.0,Campaña digital,440.0,True,1,iOS,hash_539358,0,0,13,132,4,1,2,1,2,1,2,0.3846153846153846,0.3846153846153846,203.92307692307693,2.0,0.681806054291555,"Muy alto
(> 60%)"
CR000092,CL00091,2026-02-07,Crédito consumo digital,1000000,3,0.0202,347000,Aliado,864,0.1896,Automática,Activo,0,0,10,0.3333333333333333,1,2025-08-09,Valle del Cauca,Cali,37,M,3,Bachiller,Conductor/Repartidor,1830000.0,App orgánico,497.0,True,1,Android,hash_141743,0,0,12,257,7,2,0,1,0,1,1,0.75,0.0833333333333333,167.25,0.0,0.45131471705493825,"Alto
(35-60%)"
CR000093,CL00092,2024-08-16,Crédito consumo digital,6950000,6,0.0213,1246000,Aliado,900,0.2351,Automática,Finalizado,0,0,0,1.0,0,2023-10-14,Bogotá D.C.,Bogotá,46,M,3,Técnico/Tecnólogo,Microempresario,5300000.0,Referido,676.0,True,0,Android,hash_769221,0,0,8,913,3,1,0,1,1,0,0,0.75,0.125,163.75,0.0,0.20176347145802823,"Medio
(15-35%)"
CR000094,CL00093,2023-10-03,Crédito libre inversión,5400000,9,0.0225,669000,App,900,0.1436,Automática,Finalizado,0,0,22,0.8333333333333334,1,2023-07-20,Bogotá D.C.,Bogotá,29,M,4,Técnico/Tecnólogo,Comerciante,4660000.0,App orgánico,693.0,True,4,Android,hash_925992,0,0,21,918,5,3,3,0,4,2,4,0.7142857142857143,0.0952380952380952,178.04761904761904,1.0,0.15161967036205662,"Medio
(15-35%)"
CR000095,CL00093,2024-08-04,Microcrédito,4150000,12,0.0325,423000,App,900,0.0908,Automática,Finalizado,0,0,0,1.0,0,2023-07-20,Bogotá D.C.,Bogotá,29,M,4,Técnico/Tecnólogo,Comerciante,4660000.0,App orgánico,693.0,True,4,Android,hash_925992,0,0,21,918,5,3,3,0,4,2,4,0.7142857142857143,0.0952380952380952,178.04761904761904,1.0,0.15732326506056393,"Medio
(15-35%)"
CR000096,CL00093,2025-12-15,Crédito consumo digital,2450000,12,0.023,236000,Aliado,900,0.0506,Automática,Activo,0,0,0,0.8,0,2023-07-20,Bogotá D.C.,Bogotá,29,M,4,Técnico/Tecnólogo,Comerciante,4660000.0,App orgánico,693.0,True,4,Android,hash_925992,0,0,21,918,5,3,3,0,4,2,4,0.7142857142857143,0.0952380952380952,178.04761904761904,1.0,0.10695636379120241,"Bajo
(< 15%)"
CR000097,CL00094,2025-07-21,Crédito consumo digital,450000,3,0.0247,157000,Aliado,760,0.1256,Automática,Finalizado,0,0,6,0.6666666666666666,1,2024-11-06,Bogotá D.C.,Bogotá,33,M,5,Universitario,Desempleado,1250000.0,Call center,602.0,False,1,Android,hash_614241,0,0,10,489,6,1,0,0,0,1,2,0.7,0.1,161.7,0.0,0.45709308176058444,"Alto
(35-60%)"
CR000098,CL00095,2025-10-31,Crédito libre inversión,3300000,24,0.0327,200000,App,877,0.0778,Automática,Mora moderada,0,1,54,0.8333333333333334,1,2023-08-18,Antioquia,Medellín,32,F,4,Universitario,Comerciante,2640000.0,Campaña digital,697.0,True,1,Android,hash_893567,0,0,22,736,8,1,3,0,7,1,2,0.6818181818181818,0.2272727272727272,134.54545454545453,3.0,0.38180454033031763,"Alto
(35-60%)"
CR000099,CL00095,2023-09-10,Crédito libre inversión,2950000,18,0.0181,194000,App,859,0.0755,Automática,Finalizado,0,0,17,0.8333333333333334,1,2023-08-18,Antioquia,Medellín,32,F,4,Universitario,Comerciante,2640000.0,Campaña digital,697.0,True,1,Android,hash_893567,0,0,22,736,8,1,3,0,7,1,2,0.6818181818181818,0.2272727272727272,134.54545454545453,3.0,0.3249566471931072,"Medio
(15-35%)"
CR000100,CL00096,2026-01-27,Crédito consumo digital,2950000,3,0.0289,1041000,Web,891,0.2361,Automática,Finalizado,0,0,18,0.6666666666666666,1,2024-08-08,Antioquia,Medellín,21,F,4,Sin información,Empleado,4410000.0,Campaña digital,630.0,False,0,Android,hash_115216,0,0,16,594,1,2,2,4,5,0,2,0.625,0.0,191.8125,1.0,0.2376178150205042,"Medio
(15-35%)"
CR000101,CL00096,2024-12-09,Crédito libre inversión,4850000,6,0.0235,876000,Aliado,900,0.1986,Automática,Finalizado,0,0,23,0.6666666666666666,2,2024-08-08,Antioquia,Medellín,21,F,4,Sin información,Empleado,4410000.0,Campaña digital,630.0,False,0,Android,hash_115216,0,0,16,594,1,2,2,4,5,0,2,0.625,0.0,191.8125,1.0,0.22260789447255946,"Medio
(15-35%)"
CR000102,CL00097,2024-10-01,Microcrédito,3350000,9,0.0413,453000,Call center,724,0.2157,Automática,Mora severa,0,1,109,0.3333333333333333,4,2023-09-29,Meta,Villavicencio,39,M,1,Universitario,Conductor/Repartidor,2100000.0,App orgánico,505.0,False,0,Android,hash_421898,0,0,5,727,0,2,0,0,1,1,1,0.8,0.0,277.6,0.0,0.7084465849698317,"Muy alto
(> 60%)"
CR000103,CL00099,2026-01-16,Avance de nómina,1000000,9,0.0211,123000,App,886,0.0355,Automática,Activo,0,0,0,1.0,0,2024-08-12,Santander,Bucaramanga,36,M,3,Técnico/Tecnólogo,Conductor/Repartidor,3460000.0,Campaña digital,612.0,False,0,Android,hash_451889,0,0,11,561,3,1,0,2,5,0,0,0.6363636363636364,0.1818181818181818,116.72727272727272,0.0,0.21504396544497217,"Medio
(15-35%)"
CR000104,CL00100,2024-03-01,Avance de nómina,1000000,9,0.0219,124000,App,900,0.0286,Automática,Mora severa,0,1,112,0.8333333333333334,1,2023-03-12,Bogotá D.C.,Bogotá,34,M,4,Universitario,Microempresario,4340000.0,Aliado comercial,665.0,False,2,Android,hash_631985,0,0,14,1008,3,3,2,1,4,0,1,0.8571428571428571,0.0,131.07142857142858,0.6666666666666666,0.2891843361663501,"Medio
(15-35%)"
CR000105,CL00101,2025-09-03,Avance de nómina,1950000,9,0.0267,247000,Web,858,0.0911,Automática,Activo,0,0,0,1.0,0,2024-02-11,Atlántico,Barranquilla,22,M,4,Sin información,Empleado,2710000.0,Aliado comercial,576.0,True,0,iOS,hash_881712,0,0,14,598,3,2,1,1,4,1,2,0.7142857142857143,0.0714285714285714,169.21428571428572,0.5,0.3536302483129124,"Alto
(35-60%)"
CR000106,CL00102,2025-07-27,Avance de nómina,550000,12,0.0262,54000,App,707,0.0482,Automática,Activo,0,0,25,0.5,3,2024-05-15,Cundinamarca,Soacha,32,F,3,Bachiller,Estudiante,1120000.0,Aliado comercial,451.0,True,0,Android,hash_203533,0,0,7,582,2,1,2,0,1,0,0,1.0,0.0,135.14285714285714,2.0,0.5578193041553506,"Alto
(35-60%)"
CR000107,CL00103,2025-04-11,Microcrédito,1850000,12,0.0273,183000,Aliado,853,0.0614,Automática,Mora moderada,0,1,46,0.6666666666666666,2,2025-03-01,Bogotá D.C.,Bogotá,33,M,4,Técnico/Tecnólogo,Independiente,2980000.0,Campaña digital,646.0,False,0,Android,hash_387360,0,0,7,423,2,0,3,0,0,0,0,1.0,0.0,116.71428571428572,0.0,0.3857931404775664,"Alto
(35-60%)"
CR000108,CL00104,2025-10-12,Crédito consumo digital,1000000,3,0.0254,350000,Aliado,852,0.1311,Automática,Finalizado,0,0,0,1.0,0,2025-11-28,Antioquia,Medellín,28,M,2,Sin información,Empleado,2670000.0,Campaña digital,585.0,False,0,Android,hash_597488,0,0,17,125,5,0,2,0,9,1,0,0.6470588235294118,0.3529411764705882,162.7058823529412,0.0,0.4425571475585399,"Alto
(35-60%)"
CR000110,CL00105,2025-08-24,Microcrédito,4750000,24,0.0391,309000,App,883,0.1202,Automática,Activo,0,0,10,0.8333333333333334,1,2025-07-17,Valle del Cauca,Cali,34,F,3,Técnico/Tecnólogo,Microempresario,2570000.0,Campaña digital,674.0,False,2,iOS,hash_972437,0,0,4,217,3,1,0,0,0,0,0,1.0,0.0,222.5,0.0,0.2108670926137645,"Medio
(15-35%)"
CR000111,CL00106,2025-09-25,Microcrédito,3150000,12,0.0385,333000,Web,900,0.0626,Automática,Activo,0,0,0,1.0,0,2025-11-30,Caldas,Manizales,40,M,4,Universitario,Empleado,5320000.0,App orgánico,756.0,True,1,Android,hash_254226,0,0,8,106,3,2,0,0,3,0,0,0.875,0.125,154.375,0.0,0.11725312227235792,"Bajo
(< 15%)"
CR000112,CL00107,2025-09-10,Microcrédito,1800000,12,0.0272,178000,App,885,0.0693,Automática,Activo,0,0,0,1.0,0,2024-11-08,Valle del Cauca,Cali,55,F,3,Universitario,Comerciante,2640000.0,Aliado comercial,592.0,True,1,Android,hash_592461,0,0,5,331,3,0,0,0,2,0,0,0.8,0.2,132.6,0.0,0.3332969496253302,"Medio
(15-35%)"
CR000113,CL00108,2026-01-06,Crédito libre inversión,2400000,24,0.0217,129000,Web,831,0.0502,Automática,Activo,0,0,0,0.75,0,2025-11-30,Atlántico,Barranquilla,38,M,2,Técnico/Tecnólogo,Comerciante,2640000.0,Campaña digital,596.0,False,0,iOS,hash_392717,0,0,11,119,5,3,0,1,1,0,1,0.8181818181818182,0.0,124.1818181818182,0.0,0.30936265699309073,"Medio
(15-35%)"
CR000114,CL00108,2026-02-08,Crédito consumo digital,900000,12,0.035,93000,Web,876,0.0362,Automática,Activo,0,0,0,0.6666666666666666,0,2025-11-30,Atlántico,Barranquilla,38,M,2,Técnico/Tecnólogo,Comerciante,2640000.0,Campaña digital,596.0,False,0,iOS,hash_392717,0,0,11,119,5,3,0,1,1,0,1,0.8181818181818182,0.0,124.1818181818182,0.0,0.26187943864663255,"Medio
(15-35%)"
CR000115,CL00108,2025-07-13,Microcrédito,3500000,12,0.0371,367000,App,853,0.1428,Automática,Activo,0,0,3,0.8333333333333334,1,2025-11-30,Atlántico,Barranquilla,38,M,2,Técnico/Tecnólogo,Comerciante,2640000.0,Campaña digital,596.0,False,0,iOS,hash_392717,0,0,11,119,5,3,0,1,1,0,1,0.8181818181818182,0.0,124.1818181818182,0.0,0.4185850919451623,"Alto
(35-60%)"
CR000116,CL00109,2025-01-07,Crédito consumo digital,750000,9,0.0343,98000,App,838,0.0402,Automática,Finalizado,0,0,0,1.0,0,2024-05-30,Antioquia,Medellín,39,M,3,Técnico/Tecnólogo,Pensionado,2440000.0,Call center,600.0,False,3,Android,hash_572697,0,0,8,653,3,0,3,0,2,0,0,0.875,0.125,202.0,0.0,0.27692493872652957,"Medio
(15-35%)"
CR000117,CL00109,2025-05-15,Crédito consumo digital,750000,6,0.0247,136000,Aliado,895,0.0557,Automática,Mora severa,0,1,72,0.8333333333333334,1,2024-05-30,Antioquia,Medellín,39,M,3,Técnico/Tecnólogo,Pensionado,2440000.0,Call center,600.0,False,3,Android,hash_572697,0,0,8,653,3,0,3,0,2,0,0,0.875,0.125,202.0,0.0,0.3092279747064131,"Medio
(15-35%)"
CR000118,CL00110,2025-11-12,Crédito libre inversión,1400000,9,0.0195,171000,App,746,0.0847,Automática,Activo,0,0,20,0.6666666666666666,1,2025-01-19,Antioquia,Medellín,35,F,2,Universitario,Pensionado,2020000.0,Referido,497.0,True,0,Android,hash_251899,0,0,8,416,2,2,2,0,0,0,1,0.875,0.0,116.5,1.0,0.4508901713085006,"Alto
(35-60%)"
CR000119,CL00111,2024-05-11,Crédito consumo digital,900000,9,0.0356,119000,Web,742,0.0753,Automática,Mora moderada,0,0,27,0.8333333333333334,1,2023-06-19,Caldas,Manizales,19,F,2,Universitario,Independiente,1580000.0,Campaña digital,495.0,False,1,Android,hash_810872,0,0,9,971,2,0,2,0,3,1,1,0.6666666666666666,0.2222222222222222,92.88888888888889,0.0,0.579947986952924,"Alto
(35-60%)"
CR000120,CL00113,2025-08-04,Microcrédito,2050000,3,0.0379,736000,Call center,850,0.1524,Automática,Finalizado,0,0,0,1.0,0,2024-10-21,Bolívar,Cartagena,37,F,1,Bachiller,Empleado,4830000.0,App orgánico,706.0,True,1,Android,hash_355821,0,0,8,360,2,2,1,1,1,0,1,0.625,0.125,166.0,0.5,0.18176249174540426,"Medio
(15-35%)"
CR000121,CL00114,2023-07-09,Crédito libre inversión,7800000,9,0.0181,947000,Aliado,900,0.1821,Automática,Finalizado,0,0,0,1.0,0,2023-03-03,Bogotá D.C.,Bogotá,61,M,4,Bachiller,Empleado,5200000.0,Call center,759.0,False,1,iOS,hash_566589,0,0,9,570,4,0,3,0,1,0,0,0.7777777777777778,0.2222222222222222,188.33333333333331,0.0,0.12889065830156768,"Bajo
(< 15%)"
CR000122,CL00115,2025-06-25,Microcrédito,7950000,12,0.0319,808000,Aliado,715,0.2825,Automática,Mora moderada,0,1,37,0.5,3,2025-05-11,Antioquia,Medellín,34,M,5,Bachiller,Microempresario,2860000.0,Aliado comercial,586.0,False,0,iOS,hash_109927,0,0,6,196,2,0,0,1,2,1,0,0.6666666666666666,0.1666666666666666,156.0,0.0,0.6117630725803006,"Muy alto
(> 60%)"
CR000123,CL00116,2024-11-29,Crédito libre inversión,1450000,3,0.0243,507000,Aliado,609,0.1928,Manual,Finalizado,0,0,7,0.6666666666666666,1,2023-07-31,Cundinamarca,Soacha,39,M,2,Bachiller,Independiente,2630000.0,App orgánico,588.0,False,1,Android,hash_892038,1,0,7,675,0,2,1,0,3,1,0,0.7142857142857143,0.2857142857142857,146.0,0.5,0.5273202915947766,"Alto
(35-60%)"
CR000124,CL00117,2025-06-26,Crédito libre inversión,2150000,12,0.0276,213000,App,853,0.0734,Automática,Activo,0,0,0,1.0,0,2025-01-22,Antioquia,Medellín,36,F,3,Universitario,Empleado,2900000.0,Aliado comercial,655.0,False,1,iOS,hash_773217,0,0,10,375,4,2,1,1,2,0,0,0.9,0.0,117.2,0.5,0.21162332277792653,"Medio
(15-35%)"
CR000125,CL00119,2025-06-12,Crédito libre inversión,2700000,18,0.0267,191000,Call center,889,0.099,Automática,Mora moderada,0,0,0,1.0,0,2023-08-15,Bogotá D.C.,Bogotá,47,F,4,Técnico/Tecnólogo,Comerciante,1930000.0,App orgánico,613.0,True,0,Android,hash_636069,0,0,10,903,1,2,1,2,2,2,0,0.6,0.2,143.8,0.5,0.31503449667005956,"Medio
(15-35%)"
CR000127,CL00121,2025-09-03,Microcrédito,1250000,6,0.0399,238000,App,657,0.2674,Automática,Mora moderada,0,1,45,0.8333333333333334,1,2025-04-30,Bogotá D.C.,Bogotá,44,M,1,Posgrado,Empleado,890000.0,App orgánico,596.0,True,0,Android,hash_814221,0,0,8,327,1,0,3,1,1,0,2,0.375,0.25,149.0,0.0,0.6393551558182147,"Muy alto
(> 60%)"
CR000128,CL00123,2025-08-14,Microcrédito,6400000,12,0.0312,648000,Aliado,900,0.1403,Automática,Activo,0,0,0,1.0,0,2024-05-25,Bogotá D.C.,Bogotá,50,M,2,Bachiller,Empleado,4620000.0,App orgánico,711.0,False,0,Android,hash_356812,0,0,13,616,5,4,0,0,1,1,1,0.9230769230769232,0.0,199.15384615384616,0.0,0.12988735181818922,"Bajo
(< 15%)"
CR000129,CL00123,2024-09-27,Crédito consumo digital,1950000,12,0.0255,191000,Aliado,900,0.0413,Automática,Finalizado,0,0,5,0.8333333333333334,1,2024-05-25,Bogotá D.C.,Bogotá,50,M,2,Bachiller,Empleado,4620000.0,App orgánico,711.0,False,0,Android,hash_356812,0,0,13,616,5,4,0,0,1,1,1,0.9230769230769232,0.0,199.15384615384616,0.0,0.09668215937833677,"Bajo
(< 15%)"
CR000130,CL00125,2025-07-17,Crédito consumo digital,2250000,9,0.0252,283000,App,865,0.0515,Automática,Finalizado,0,0,0,1.0,0,2024-02-22,Caldas,Manizales,42,F,4,Técnico/Tecnólogo,Empleado,5500000.0,App orgánico,678.0,True,4,iOS,hash_853790,0,0,7,756,3,1,1,0,0,1,0,0.8571428571428571,0.1428571428571428,210.42857142857144,1.0,0.09953591058864035,"Bajo
(< 15%)"
CR000131,CL00126,2025-08-03,Crédito consumo digital,750000,9,0.0213,92000,Web,855,0.0398,Automática,Mora severa,0,1,86,0.6666666666666666,2,2024-08-11,Antioquia,Medellín,58,M,2,Universitario,Independiente,2310000.0,Call center,603.0,True,2,Android,hash_355719,0,0,10,454,4,0,1,1,3,0,1,0.7,0.1,162.6,0.0,0.44501266018303853,"Alto
(35-60%)"
CR000132,CL00127,2024-06-22,Crédito consumo digital,1850000,6,0.0255,336000,App,858,0.1057,Automática,Mora severa,0,1,73,0.5,3,2023-07-17,Bogotá D.C.,Bogotá,26,M,2,Sin información,Independiente,3180000.0,Referido,523.0,True,2,Android,hash_396794,0,0,12,861,2,1,2,2,3,1,0,0.5,0.3333333333333333,75.75,2.0,0.563048744599,"Alto
(35-60%)"
CR000133,CL00127,2025-01-14,Crédito consumo digital,900000,3,0.0309,319000,App,803,0.1003,Automática,Finalizado,0,0,0,1.0,0,2023-07-17,Bogotá D.C.,Bogotá,26,M,2,Sin información,Independiente,3180000.0,Referido,523.0,True,2,Android,hash_396794,0,0,12,861,2,1,2,2,3,1,0,0.5,0.3333333333333333,75.75,2.0,0.5104828973625868,"Alto
(35-60%)"
